sample_name,pump_rollers,cycle_number,a1,a2,a3,a4,h1,h2,h3,h4,b1,b2,b3,b4,duration_sec,flow_max_ml_min,flow_min_ml_min,viscosity_cp
F5000,3,8,0.08971080910012151,0.17925292342265778,0.7768751917451981,0.9814085989027973,0.23697741641288297,0.7044646455035238,-0.19519814339971195,-0.9899999999999999,0.02198002227207261,0.045284871275808075,0.024146988446539536,0.02110220482647652,111.5,0.047,-0.04,5000.0
F5000,3,9,0.14732142857142855,0.49899999999999994,0.763198315247991,0.9792833814466927,0.9220521238625716,0.07545937700676447,-0.23854201709236988,-0.9899999999999999,0.04706802872416839,0.09164197449121371,0.04064262372864326,0.021582084953344183,111.5,0.046,-0.038,5000.0
F12500,3,1,0.14365647698831424,0.3302139743209044,0.7221662165689066,0.9290271579290347,0.7338924619009024,0.2547481604911906,-0.10019366217090388,-0.9886819269463301,0.04137849765743392,0.079890374842087,0.019963830382953057,0.03880236800225211,110.5,0.034,-0.02,12500.0
F12500,3,2,0.13237136386119838,0.4898523048257207,0.7362545955132013,0.938596992595383,0.9131299153612442,0.3221626487899827,-0.38975216907078236,-0.9899999999999999,0.0624295621150915,0.09899999999999999,0.09034697553410087,0.03568766243485947,109.5,0.034,-0.018,12500.0
F12500,3,3,0.13218975909823394,0.3853599545738813,0.712034688492486,0.9205251009127113,0.8020750978249808,0.24039653878595335,-0.1502033914506059,-0.9862519923007824,0.04688519918511508,0.07089750400644614,0.038176019983002484,0.03610634573351763,111.5,0.034,-0.018,12500.0
F12500,3,4,0.12566301133701585,0.32801585914127024,0.7310144215136167,0.9274320031798731,0.7478497170462303,0.26818959296767725,-0.12440042803477439,-0.9899999999999999,0.04270360373551905,0.07498566237720393,0.029064777946960205,0.03682893449199274,110.0,0.034,-0.017,12500.0
F12500,3,5,0.1253172845548525,0.17742632762256805,0.7284932308946855,0.9276062167717419,0.30558744678862326,0.7731859130298828,-0.14549843004299454,-0.9899999999999999,0.03017195549105031,0.09899999999999999,0.03346804897908222,0.03343039454709899,109.0,0.034,-0.018,12500.0
F12500,3,6,0.12195304404062089,0.16128953183235645,0.7950789512731669,0.9443810037244955,0.33671579754888975,0.8061078722495943,-0.2600636170825801,-0.9899999999999999,0.043969721633234614,0.09899999999999999,0.05674701105217342,0.03125300666400166,110.0,0.032,-0.018,12500.0
CF955,4,1,0.032671392974244956,0.2549317730972021,0.6447110067268542,0.9796486621718337,0.32447721089315945,0.1952539866483058,-0.0436319069052438,-0.48981311207702244,0.016410828205626542,0.030975899578029962,0.033400756997899954,0.019195057912292247,80.5,0.045,-0.203,1.0
CF955,4,2,0.031172889097728432,0.24275788389418473,0.6397929449871523,0.9787436464576014,0.23281106409392346,0.23308985257835757,-0.052401853393850555,-0.517536181712168,0.01569999908223134,0.028030524618797063,0.031057888506478625,0.018503544940855467,81.0,0.042,-0.176,1.0
CF955,4,3,0.030787016516289716,0.23368578886678423,0.6309252739574646,0.9791217837178946,0.2727496304138458,0.24133220766287553,-0.051875090216846255,-0.5940998323221113,0.022590229366682386,0.036117025685124864,0.029697718732950216,0.01873497389301821,80.5,0.044,-0.176,1.0
CF955,4,4,0.016475986218999716,0.23973749093045496,0.6339754492584948,0.9785826454226216,0.22631560425176397,0.24238493530654034,-0.04384134752100302,-0.5503801825749727,0.02591566060548706,0.03054461313620178,0.02737349432116532,0.01974149353444349,79.5,0.042,-0.17,1.0
CF955,4,5,0.028593425700090856,0.25608129749317843,0.6519268066405824,0.9791374697316704,0.3073718365884514,0.2074026086482937,-0.03954709106067539,-0.514266802829049,0.01401750546473291,0.02495877916810852,0.023346426138495052,0.017807672469258278,81.0,0.045,-0.187,1.0
CF955,4,6,0.030223892573129775,0.24859499611640268,0.664780397806504,0.9799123567991921,0.2631919028230718,0.20888583587794032,-0.04583012321140716,-0.5213217087850894,0.015117240403553202,0.028669955045357545,0.03467146081347477,0.018084030372520314,81.5,0.042,-0.19,1.0
CF955,4,7,0.04019265486997452,0.22700136418203382,0.641780921493455,0.9785759105008172,0.2749593298658561,0.21153405967447875,-0.03810871936037989,-0.5253141091520945,0.02072327637229999,0.026803170366196904,0.030331991054876016,0.018872815052620798,79.0,0.044,-0.19,1.0
CF955,4,8,0.02833134064315641,0.25656661234401973,0.5864818664118507,0.9790092357857421,0.30353925201419213,0.24483691891938367,-0.05517189661331779,-0.6278453439307539,0.013907256260911036,0.027201407583842124,0.05724561651181499,0.019084308524149142,81.0,0.045,-0.168,1.0
CF955,4,9,0.03422671727578469,0.23142080760914674,0.5977146658734733,0.9787360947584414,0.23672307808031706,0.25890403168762405,-0.05188230489344117,-0.5647751934010382,0.021806701308921598,0.032494211562693845,0.03865105528267743,0.018473162570231884,80.0,0.049,-0.161,1.0
F50,4,1,0.037730388540133386,0.24047189093318838,0.6412989206971963,0.9798556490454774,0.34336236278211446,0.21083551942378093,-0.06334612255330854,-0.5109438303831216,0.01933557228261848,0.029263687697504284,0.049196166355888304,0.02035987261418692,78.5,0.048,-0.147,50.0
F50,4,2,0.029374318627191448,0.2479158028250634,0.6497643281537846,0.9798460639222935,0.3913403632399973,0.24934826417667091,-0.06525667982505634,-0.6870608043712463,0.01458435121170599,0.022290162988292995,0.03479936106371243,0.0198178222678595,82.0,0.046,-0.124,50.0
F50,4,3,0.03366715735684995,0.23657225053627817,0.6589490384244543,0.9789217425967583,0.2794993745286978,0.26131333309678395,-0.07003063253133558,-0.6142436518738832,0.02205468075296538,0.03140147970046223,0.03663336985828823,0.01988533721491668,79.0,0.048,-0.124,50.0
F50,4,4,0.01837257947274469,0.2508564151336203,0.6695084852318313,0.9806202288752237,0.3370414741061553,0.2307829847216532,-0.06387126597554293,-0.6703035196565058,0.02010876476258535,0.02670290846184501,0.04064158439643926,0.019477090210363632,81.0,0.045,-0.142,50.0
F50,4,5,0.019868441008857707,0.24916589528532357,0.644799603028887,0.9795408968544554,0.29515851538929533,0.22521494902095535,-0.05391335153234241,-0.6270351361456102,0.018640826913167017,0.025894877600890993,0.024081838306577116,0.021383195523969896,80.0,0.048,-0.142,50.0
F50,4,6,0.032818436971981384,0.2431459006459524,0.6881138768511599,0.9818098031231681,0.3412277459954586,0.2410376070045896,-0.07879732992846396,-0.5269221323567711,0.016621639949383003,0.0321636497417839,0.04226224416902306,0.020149836869846807,81.5,0.045,-0.13,50.0
F50,4,7,0.041114231927981824,0.23289290214493727,0.6759931905332741,0.9795520257455064,0.3755228889447605,0.2064789998489894,-0.05155520635416124,-0.5905056187332667,0.021273984288026807,0.02703173801131751,0.027174949168572105,0.020231793595753503,78.5,0.046,-0.147,50.0
F100,4,1,0.019830854736622612,0.24219588766717265,0.6541925638586401,0.9796775663892926,0.3806283675503835,0.2230419463615587,-0.06987669407141985,-0.6946008635690898,0.025183572199827975,0.027867223641087444,0.031022763795000026,0.018986621409886446,80.5,0.048,-0.142,100.0
F100,4,2,0.03806502729131517,0.2316778558142276,0.6647354600307498,0.9803010877830955,0.30779176224595695,0.23038752886616878,-0.07510899617191476,-0.5685053497489423,0.019569341236034703,0.029606361413475422,0.04135129176395414,0.021035699527942743,80.5,0.047,-0.142,100.0
F100,4,3,0.03268660040161842,0.24748458079959654,0.6607973422564335,0.9810569243909386,0.3647905507794637,0.2260454274669472,-0.07032298806358989,-0.7124461137686624,0.016493214720640057,0.03198921097584767,0.03874242815092733,0.021197574110236015,80.5,0.048,-0.131,100.0
F100,4,4,0.03330484504659958,0.23999159152165908,0.6701849163704926,0.9795589706924447,0.3824350019165614,0.22404128173147625,-0.05927792894605057,-0.7264431646621927,0.021208119222646864,0.028761129571952655,0.02493014518665746,0.02044747492183042,79.5,0.046,-0.131,100.0
F100,4,5,0.02973127467411485,0.25567593508137215,0.7030978266899199,0.9799877371496082,0.4068257575142521,0.22653239830626834,-0.07840656690762511,-0.5939132100719314,0.014709367303083781,0.02437109103404976,0.024001657765668098,0.01953252082707894,81.0,0.047,-0.12,100.0
F100,4,6,0.03545951241436521,0.22881084001722277,0.6762555529324478,0.9797783135353002,0.37445098763120704,0.2219129893360653,-0.05144262768921319,-0.7217394709334636,0.022843328869604558,0.029795223303862348,0.02299942225275704,0.02005634993427054,79.5,0.047,-0.138,100.0
F100,4,7,0.016589243386571587,0.25433241713523874,0.6733097116950245,0.9800860497067966,0.43489534380230305,0.20643728393752847,-0.05364954221898604,-0.7794583460421329,0.019333751252680765,0.020606526301285715,0.032343949711372375,0.019844578947273796,80.5,0.047,-0.138,100.0
F100,4,8,0.024450340801930294,0.2375217857776848,0.6623704056921901,0.980022292360303,0.393931725818288,0.221212865562383,-0.05928090997534984,-0.7477716062557812,0.02245823005097456,0.02714833299387607,0.0385186041995283,0.020912533699037974,80.0,0.049,-0.132,100.0
F200,4,1,0.03490846193601894,0.251132268908052,0.6655220454538754,0.9795283782523228,0.48256174082601866,0.173634758381124,-0.05767860491323747,-0.6673644387617181,0.017840021766148902,0.02179489534915254,0.02941690418439459,0.02019475342071424,79.5,0.054,-0.168,200.0
F200,4,2,0.03446574712797593,0.24379496509958984,0.6493742000682586,0.9804068544659147,0.3789591757530191,0.26245808705171614,-0.08761397080058671,-0.6563721936350523,0.01764937421860909,0.028537577509384085,0.058194339512713716,0.020566124550169713,80.5,0.052,-0.12,200.0
F200,4,3,0.03648664950866634,0.23783940372942763,0.6424881803986613,0.97998335960789,0.4400602067552327,0.27796568806076166,-0.08908878506065751,-0.7714276302600492,0.01882167612040185,0.028089215851057017,0.044457123856333915,0.020669164006615354,81.0,0.051,-0.108,200.0
F200,4,4,0.03608901512846987,0.2356715156905699,0.6763968301207597,0.9794651329621499,0.3777390970494949,0.2743859504537248,-0.08747965045865817,-0.7503786401835671,0.022921140826205784,0.027102309112744083,0.029241295229723074,0.020622961051120003,79.5,0.049,-0.108,200.0
F200,4,5,0.021773579537635538,0.2444833151850989,0.6600998166188238,0.9801953890602186,0.40828548435583756,0.24601865423079922,-0.07194644276126681,-0.7811901992099318,0.024286557890312706,0.0328906161820423,0.035459936282660996,0.02052178696223406,80.0,0.07,-0.112,200.0
F200,4,6,0.02653931216376218,0.241954429274227,0.6957983958674434,0.9799602712886516,0.3616953513096666,0.2604694214846184,-0.08612274020109578,-0.7111251419148927,0.018414630639793445,0.0258540553239812,0.024018144689839375,0.019996124547370923,81.0,0.049,-0.112,200.0
F200,4,7,0.03763179150092937,0.23163541967118145,0.6708654897193511,0.9808977690290861,0.365770846607247,0.26643519879486455,-0.07979505944183872,-0.745024275105258,0.019135639037740636,0.03662762977436016,0.03440360295065441,0.02161250652808597,80.0,0.048,-0.111,200.0
F200,4,8,0.03305304718726857,0.2335667325309114,0.6820221133299006,0.9794175215266109,0.43807128660649786,0.23202953295966713,-0.0623489045883267,-0.7948017201470817,0.02562479860716661,0.025358454881178123,0.020741951466030424,0.019565406789778365,80.0,0.047,-0.124,200.0
F200,4,9,0.035573132589067614,0.24155678647797707,0.6685352535716029,0.980620758765286,0.40679633194495834,0.226328150512348,-0.07946460419975511,-0.7143427379087257,0.018189132963552256,0.02846884264618972,0.03753269863798296,0.022602919724388985,80.0,0.049,-0.124,200.0
F350,4,1,0.03373826853397929,0.23397403995847188,0.6766634849982677,0.9793801998436494,0.47820171922373744,0.2129958468834582,-0.07222573258703566,-0.8157494511197264,0.02325505507524409,0.03035247695313569,0.021397409190078785,0.020131584015554288,80.0,0.035,-0.152,350.0
F350,4,2,0.047495412874954554,0.2180520589455369,0.679383631059767,0.9805206969461695,0.43314251019890176,0.24713581993496234,-0.06742907487384679,-0.8467047002428026,0.024500024706430226,0.02785324315842728,0.024732421724972357,0.022409198991202323,79.0,0.033,-0.135,350.0
F350,4,3,0.028286856079487943,0.23624661799700034,0.6816007452187779,0.9805957878290057,0.5106508685373925,0.25460025705678485,-0.06455937182177394,-0.9658392817583639,0.020974392374968814,0.021945931802237435,0.02623208433558492,0.022151921236029458,80.5,0.033,-0.145,350.0
F350,4,4,0.037675022227244344,0.22849927177668306,0.6748942750020629,0.9804967338864953,0.44816670115247564,0.21059021537573022,-0.05993076024847583,-0.8149105870057559,0.022556653098055133,0.028491280420931298,0.031107871769500382,0.021250547142205818,80.0,0.034,-0.16,350.0
F350,4,5,0.03951682994356379,0.23485585741413814,0.6824390426600928,0.9801790975133746,0.5215115099763229,0.20440831810639343,-0.059846650489839934,-0.7750880638199533,0.02061546261239723,0.024118547063539657,0.02468623264735441,0.02139269750682339,79.0,0.034,-0.16,350.0
F350,4,6,0.03909392185869082,0.232364733063308,0.6346549258576952,0.9805747225927762,0.44046881250276704,0.25972782650589715,-0.07250187216830066,-0.8319158262138513,0.020038023354526237,0.03392886725552057,0.04934152509692911,0.02101843551069196,80.0,0.036,-0.149,350.0
F350,4,7,0.03611891934110908,0.2266410389797994,0.6622854219377556,0.9808438174146986,0.46343496322255845,0.2564605451255899,-0.07168788678186915,-0.9002628008557789,0.022216712029778624,0.026816399835007255,0.03462162552353192,0.02247882830622988,81.0,0.033,-0.149,350.0
F350,4,8,0.040664476009196496,0.22624819216373213,0.6900456703664515,0.9808169445038589,0.3823638690897485,0.26107682873716764,-0.08154797002432385,-0.7712631568775401,0.024723851325791902,0.027367744264693107,0.03465803820914171,0.021539487212164792,79.5,0.033,-0.141,350.0
F350,4,9,0.03679395757211088,0.23123216739472746,0.664466983882279,0.9800296538739557,0.4566594956971522,0.2242409866290218,-0.06831665639161054,-0.8141710695782484,0.023071995238496207,0.028297096220726105,0.029030582623133537,0.02004903119755071,80.5,0.032,-0.162,350.0
F500,4,1,0.044598734488011764,0.22339907201109807,0.6767752004893304,0.9800228762181021,0.5012760644383445,0.16362934082225145,-0.06160733765589145,-0.5567711517119552,0.022872042226105685,0.025001599967071096,0.033470479850054365,0.02231854210571861,78.0,0.038,-0.219,500.0
F500,4,2,0.04115517425312817,0.22815128232507093,0.6398596777421335,0.9818084744087869,0.4406281429405696,0.29035019818559055,-0.0906199896967557,-0.8485264016218855,0.020938789352136444,0.035901481611454955,0.06036219380799137,0.022719784820936333,79.5,0.039,-0.145,500.0
F500,4,3,0.044714343922022906,0.22387713997492167,0.6987190051913132,0.9811518580090278,0.45539358341906505,0.24792676498167068,-0.08466650188283843,-0.8184484510479011,0.022984111682565006,0.026724182652074234,0.03028744908418998,0.021367276476025283,80.0,0.036,-0.149,500.0
F500,4,4,0.043164604739651356,0.22144542894273495,0.6764448055366085,0.9812073116871078,0.4719370347322781,0.22911030397203053,-0.06940941535422301,-0.8912979484058251,0.025702624990135196,0.02494718138110167,0.027454412112698258,0.023369300358946337,79.5,0.035,-0.15,500.0
F500,4,5,0.045036272180004375,0.21630309963356983,0.6821114503103141,0.9807098857132328,0.4630717855145589,0.2395211173760764,-0.0690389653726452,-0.8626087823425005,0.02308344754412827,0.026598067517832846,0.02563162830846605,0.021434441080689037,79.5,0.034,-0.152,500.0
F500,4,6,0.043584428926294945,0.205534097132189,0.6729694556433314,0.9811881173024481,0.4790515110037415,0.259607463173901,-0.07592476591254557,-0.7495820943000407,0.021604640535046155,0.04217193278075588,0.036364863440455884,0.02332655546256055,78.5,0.036,-0.152,500.0
F500,4,7,0.042006477170681684,0.23447456338126596,0.6669762811016784,0.9811256212478502,0.5161664325040691,0.2329148667111815,-0.07424961384299669,-0.8893181314892499,0.021864724850542475,0.02558247937208471,0.05417173323147992,0.022329857568286652,80.0,0.038,-0.151,500.0
F500,4,8,0.04374432864165977,0.21677539179704894,0.6673227463213468,0.9810379270019807,0.47217530221016285,0.23886458646684108,-0.07319555146947387,-0.8669999812341518,0.022423186806020977,0.026743115185565988,0.03672314095357529,0.02222766133808808,80.0,0.035,-0.151,500.0
F500,4,9,0.043469661935187885,0.21416291507028581,0.6769368943183295,0.9807433517185998,0.5229691667727584,0.23891858306702363,-0.07745064569292388,-0.9541697549624704,0.033641805274807715,0.023968027541582778,0.028366998983329256,0.022908090944813334,80.0,0.037,-0.138,500.0
F1000,4,1,0.03954399610470299,0.17503360187492567,0.6665946196792829,0.9795464655536732,0.5931806109547112,0.14822656409616813,-0.05059793043273985,-0.46108356837158554,0.019508699134088404,0.051613320564711164,0.024699245381995798,0.022011612562567305,78.0,0.042,-0.303,1000.0
F1000,4,2,0.050275726955665366,0.20585814618343085,0.6764826503652198,0.9777467126737902,0.5567065699796908,0.27773992316939244,-0.08692651612114394,-0.9899999999999999,0.028076293883355852,0.029626465107082996,0.026532179391352485,0.022721988703392745,79.0,0.038,-0.125,1000.0
F1000,4,3,0.040640242104881256,0.22574082283860056,0.6765893109126538,0.9809742760614448,0.49118497301960024,0.2893031559672966,-0.08834196449074522,-0.9654945370782101,0.030143654622035894,0.023448383168846103,0.03643166532192815,0.02265856618540201,79.0,0.04,-0.128,1000.0
F1000,4,4,0.04266023655193202,0.20965046691783343,0.6685150271591266,0.9800499688240514,0.5221399088494373,0.28768248566177046,-0.08927390425250939,-0.9899999999999999,0.024948920084626264,0.03268488750946226,0.043480504853581285,0.022817765618753285,80.5,0.04,-0.134,1000.0
F1000,4,5,0.046621054140158685,0.2076375260799394,0.6810793746137638,0.9811154283335343,0.49214728341836406,0.2708332677151441,-0.08121018487269474,-0.9406635633158048,0.023547590828964276,0.02978943149918051,0.026772502154030365,0.022919528736257824,79.0,0.04,-0.134,1000.0
F1000,4,6,0.04611418519964813,0.19605678303596968,0.6439518602137597,0.982593082595195,0.3651275963216078,0.3601478814042527,-0.09426266400709989,-0.9042131697095839,0.02192092132427974,0.042714809322571747,0.043747847631425016,0.024278419810683682,79.5,0.043,-0.129,1000.0
F1000,4,7,0.052903239265842464,0.21882513824727423,0.677174359140666,0.9807380861808296,0.46698562848619796,0.314127476695568,-0.1070764272670831,-0.8804484490081209,0.02621699547250658,0.03025601828642385,0.0341185252607439,0.02170727248820612,79.0,0.036,-0.118,1000.0
F1000,4,8,0.0458008102899705,0.21061663321588378,0.6875079156015571,0.9829419132802104,0.48413044614170686,0.35394607209044304,-0.10936397544194269,-0.9899999999999999,0.022784464824764226,0.03619510779404529,0.04369371874649631,0.025311852081242283,80.0,0.037,-0.116,1000.0
F1000,4,9,0.04971561888511079,0.22095943049113237,0.6822931367499433,0.9816279151800157,0.4175091548117975,0.312515819721878,-0.10707733651237598,-0.887643279117504,0.028629405655068423,0.026420067740410134,0.03316451602944546,0.02370477212066657,80.0,0.036,-0.118,1000.0
F5000,4,1,0.03692686765981733,0.1152852244361656,0.6622789568644788,0.9829842423437287,0.44550181357259105,0.5259642463101456,-0.05840852158020498,-0.5357230174468512,0.015421226576388848,0.04161854171831592,0.03678676623066388,0.026593812828330295,77.5,0.059,-0.317,5000.0
F5000,4,2,0.05078578516597093,0.1923054294577617,0.6810877722529567,0.9836539316108344,0.39459963587119284,0.5230895076577163,-0.16841562517917022,-0.8570165321032633,0.022913613463413137,0.048412387712420867,0.054029387681295366,0.024536127205692638,80.0,0.058,-0.127,5000.0
F5000,4,3,0.055247286430940054,0.18624672159419836,0.7009891240463477,0.982312797901878,0.3291442012847763,0.5971782667266371,-0.17783654473975902,-0.9899999999999999,0.022876630402071156,0.05212530686444887,0.04734207504413057,0.024756697437167064,80.0,0.056,-0.106,5000.0
F5000,4,4,0.05641422417022249,0.17200154434547757,0.6789778669207696,0.977931260490488,0.30467802992185783,0.6344965555740951,-0.14923231316958063,-0.9899999999999999,0.022090214458781045,0.04702756066306513,0.03653539808617186,0.027345304333645133,80.0,0.056,-0.106,5000.0
F5000,4,5,0.05423835792107605,0.18324331406718247,0.7000352249684542,0.9822629004043907,0.3204499955822579,0.5845070309937964,-0.165883739083812,-0.9899999999999951,0.02277692123105303,0.0469416364950622,0.02876737433446299,0.02470695971919007,80.0,0.056,-0.102,5000.0
F5000,4,6,0.06504368326797834,0.18296058740154492,0.6968521085317664,0.9738557007013151,0.40926921668037486,0.520361757993428,-0.14332035105283028,-0.9899999999999999,0.028100362696191098,0.04092180027878122,0.03276894410456793,0.023698563001298023,79.0,0.053,-0.104,5000.0
F5000,4,7,0.0680562545516487,0.21829170890103583,0.6868928173439207,0.9782820252563268,0.46853526242713645,0.4249115932320651,-0.1533348049259285,-0.9899999999999999,0.030554559000330175,0.03411186265711697,0.047647950719859104,0.023979467994146166,79.5,0.054,-0.104,5000.0
F5000,4,8,0.054614591792001656,0.17260339460205487,0.6844830491561485,0.984158262500432,0.3328506865039273,0.6103478435787408,-0.148010597493436,-0.9899999999999999,0.022297506725945965,0.04462669580107895,0.04457831816842693,0.02672199772228138,79.0,0.054,-0.104,5000.0
F12500,4,1,0.06048248064668107,0.16822820705670213,0.6595770598635231,0.9849843049254543,0.3264449612657861,0.6758494404750662,-0.04771192567872953,-0.7929391399420281,0.022756691158707855,0.0529108668391588,0.031210765859586008,0.028208711879439748,80.0,0.035,-0.16,12500.0
F12500,4,2,1.529280765812329e-33,0.21545451968791557,0.5928063325805698,0.9899999999999999,0.5896789265141402,0.0979542805947336,-0.13189084823055397,-0.9818171220093909,0.09899999999999999,0.012443526896958799,0.046558763730376346,0.04623989360597176,77.5,0.068,-0.078,12500.0
F12500,4,3,0.09582967482691031,0.17202963442821434,0.5701199156255943,0.989999999999998,0.408364509358334,0.5527390351114138,-0.2511486768915247,-0.6233538856850516,0.024345228224037008,0.04282278218730687,0.04646484330946277,0.052400589545957804,90.5,0.044,-0.048,12500.0
F12500,4,4,0.048151309577513755,0.1481836960499578,0.5965488289042684,0.9899999999999999,0.36865383200444735,0.6627889074899366,-0.52211355558646,-0.7811808714788373,0.0190638092020455,0.05003870609215846,0.06717189571883019,0.032160671469087,79.0,0.041,-0.011,12500.0
F12500,4,5,0.11273290792852755,0.16789901571808247,0.6541050590146281,0.9899999999999999,0.12178436721679498,0.8994884305061693,-0.5511655115649919,-0.8417079650420185,0.01731305510224958,0.05322331215303489,0.09839575448255129,0.03726997847945341,83.5,0.04,-0.012,12500.0
F12500,4,6,0.08724723632978439,0.15456050695126528,0.6117367979663646,0.9643417335332033,0.2798394100376424,0.757321510025164,-0.40712603628776606,-0.9899999999999999,0.04415252184791262,0.062181072292256175,0.0790991323531611,0.06716688491360923,84.0,0.038,-0.016,12500.0
F12500,4,7,0.049236860073267344,0.14111081975830023,0.6043304666152126,0.9345571031246855,0.2526025366149766,0.7905453769630917,-0.30648954320841254,-0.9899999999999946,0.021562485124343122,0.05443572533922536,0.0516855129525303,0.0668674419019788,83.0,0.038,-0.018,12500.0
F12500,4,8,0.06592178030843511,0.19400095538961246,0.5733336049519284,0.9496944194389648,0.45904124577826805,0.5693968684448749,-0.3237113849258493,-0.9899999875825983,0.02761442447125981,0.06347840320617,0.06647155131573869,0.06948796224270332,81.5,0.04,-0.02,12500.0
F12500,4,9,0.09775142242522783,0.20280414355383508,0.6241184291352398,0.9833840888991794,0.47178007440078623,0.5288267784635007,-0.3835604622197755,-0.9899999842182728,0.03140933278413729,0.05505163180542308,0.0707501824236737,0.05287931397037929,82.0,0.038,-0.02,12500.0
