sample_name,trial,cycle_number,line1_slope,line1_intercept,line2_quad_coeff,line2_line_coeff,line2_const_coeff,line3_quad_coeff,line3_line_coeff,line3_const_coeff,line4_slope,line4_intercept,max_peak,min_peak,time_line1,time_line2,time_line3,time_line4,viscosity_cp
si1000,t1,5,0.010528571428571212,-0.7357922142857003,-0.007665294705295366,1.0505331185386937,-35.88122472363824,-0.0008597713354322598,0.11642444926377687,-3.8296861522792427,-0.10673465411660081,8.188975848937678,0.11042285714285713,-0.0814342857142862,1.0,6.0,7.009,1.0030000000000001,1000
si1000,t1,6,0.018557142857143948,-1.5188334238096093,-0.00724879120879364,1.209675221224891,-50.34964360125191,-0.0007126131011847681,0.1139373822064074,-4.425042931256502,-0.10224285714285886,9.32303055714301,0.11183428571428569,-0.08075142857142893,1.0,6.5,6.0,1.0,1000
si1000,t2,1,0.023657142857142877,-0.3210444952380954,-0.00854893980692701,0.2658341874791546,-1.9448278164099606,-0.000984352193178564,0.029062753131655544,-0.09562563214878199,-0.11117142857142971,2.6261538000000275,0.11604571428571427,-0.09180571428571495,1.0,6.001000000000001,6.504000000000001,1.0,1000
si1000,t2,2,0.024028571428571427,-0.6774076095238095,-0.00844949588306597,0.5101800642083391,-7.578774716361765,-0.0015479277864992268,0.09589343459968695,-1.370622469996691,-0.09561428571428529,3.6366247904761737,0.11891999999999997,-0.08771428571428568,1.0,6.000999999999998,6.5000000000000036,1.0,1000
si1000,t2,3,0.019314285714285364,-0.8360284952380813,-0.00951985728557183,0.8453307175567522,-18.646430724765093,-0.00100367346938768,0.08818185795917642,-1.8162032064341105,-0.11178571428571321,5.8895649999999415,0.1189142857142857,-0.08684285714285751,1.0,5.5,7.0,1.0,1000
si1000,t2,4,0.01858571428571413,-1.0792382952380863,-0.009494294277150475,1.1203431143940676,-32.92986701150501,-0.00033335139914319865,0.033033539204696746,-0.6592921005371818,-0.14108571428571456,9.505565809523826,0.11965142857142855,-0.09370285714285732,1.0,5.5,7.000999999999998,1.0,1000
si1000,t2,5,0.0211428571428581,-1.5306542857143517,-0.007891430669769802,1.1683755829418094,-43.11929860986486,0.0008113726654468204,-0.13706141689627632,5.846810125129089,-0.13989999999999772,11.47453063333314,0.12354285714285712,-0.09225142857142853,1.0,6.504000000000005,6.007999999999996,1.0,1000
si1000,t2,6,0.00912857142857154,-0.8333721857142949,-0.008344672470391844,1.4764788868968464,-65.18858935620898,-0.0014973515560064907,0.2663021647685784,-11.722330013776727,-0.0856857142857145,8.266138276190492,0.11966285714285713,-0.08142285714285742,1.0,6.0,7.0,1.0,1000
si1000,t3,1,0.020614285714285755,-0.18704001428571446,-0.008266229279857,0.17573363780923662,-0.8094618238222141,-0.0005125274725274581,0.00483252219780175,0.13687849543975217,-0.11788571428571391,2.212426685714278,0.12234285714285713,-0.08486285714285738,1.0,6.002000000000001,6.5,1.0,1000
si1000,t3,2,0.014614285714285719,-0.36741438571428575,-0.01011350336851091,0.5035420897918534,-6.146432883987616,-0.0007332064806350962,0.033042309464800045,-0.24116877321071914,-0.12541428571428584,4.170777228571433,0.1204342857142857,-0.09235714285714289,1.0,5.504000000000001,7.001000000000001,1.0,1000
si1000,t3,3,0.02124285714285685,-0.8136740666666562,-0.009096155273298328,0.7199075623348231,-14.123280694968889,-0.0007325237787422968,0.05415946033798413,-0.8690672040238877,-0.13180000000000053,6.296445200000025,0.12169142857142855,-0.09660000000000032,1.0,5.5,7.0,1.0,1000
si1000,t3,4,0.02705714285714328,-1.407194038095259,-0.00801967032967122,0.87258463083212,-23.609131330404228,-0.00034519765948320757,0.03048032059367233,-0.5063602146996875,-0.13968547138137033,8.707836395868288,0.11887999999999997,-0.09615428571428583,1.0,6.5,6.0,1.0009999999999977,1000
