sample_name,trial,cycle_number,line1_slope,line1_intercept,line2_quad_coeff,line2_line_coeff,line2_const_coeff,line3_quad_coeff,line3_line_coeff,line3_const_coeff,line4_slope,line4_intercept,max_peak,min_peak,time_line1,time_line2,time_line3,time_line4,viscosity_cp
si1000,t3,4,0.03594285714285762,-1.8412374857143097,-0.007907680890538364,0.8605874261966969,-23.288124847317615,0.0008032538889680449,-0.10334644144425462,3.389625222783388,-0.1160734992566749,7.227801251610087,0.11887999999999997,-0.09615428571428583,1.5,6.0,5.5,1.5009999999999977,1000
si1000,t3,5,0.028957714285713507,-1.9205543657142354,-0.00920342724327665,1.2658151327434237,-43.398929044403054,0.0002282985561781526,-0.04279870442143695,2.0017002147274754,-0.10658501552787215,8.21024316332859,0.12233142857142856,-0.0935885714285714,1.5,5.503,6.506,1.5030000000000001,1000
si1000,t3,6,0.04301885714285619,-3.450942937714211,-0.009236816516817943,1.5398639695773462,-64.05261311003436,0.00039875981161686843,-0.07902398671898014,3.957218744699944,-0.11175485714285635,10.238407666857071,0.12282857142857141,-0.0924942857142859,1.5,5.0,6.5,1.5,1000
si5000,t1,1,0.03180914285714281,-0.23375694971428548,-0.000811912239655549,0.03591211747954885,-0.19562232989819564,-0.0024961783140527998,0.06101989887869724,-0.28163373637897093,-0.05231600000000016,0.8854768440000029,0.09181142857142856,-0.13002285714285702,1.4999999999999996,6.5009999999999994,5.501000000000001,1.5,5000
si5000,t1,2,0.03204799999999987,-0.6263884319999975,-0.004072184201760441,0.1987707676780851,-2.321146999236741,-0.0011351441359064031,0.055707288640453725,-0.5786979443137772,-0.059710285714285084,1.8899868011428365,0.10591428571428568,-0.04532000000000002,1.5,5.504000000000001,6.000999999999998,1.5000000000000036,5000
si5000,t1,3,0.02734057142857169,-0.9339810537142946,-0.003151292517006737,0.2577022497959136,-5.1182304791498465,0.00048367468793925674,-0.04682799165403195,1.127925826563795,-0.052563428571429156,3.18408560228575,0.11931428571428569,-0.0414800000000001,1.5,3.5,22.5,1.5,5000
si5000,t1,4,0.025958705875063593,-1.6425115562436106,-0.003989102326245973,0.5413250705295758,-18.268942890315902,-0.0014655538853515656,0.2020463237369847,-6.869198317761321,-0.04192167658883771,3.1634142531173857,0.0964342857142857,-0.041782857142857156,1.5009999999999977,5.5,6.503,1.5060000000000002,5000
si5000,t1,5,0.03295062951463341,-2.5598139411730476,-0.0033490243090243937,0.5549673195071824,-22.89371963423122,-0.0014344270015701013,0.23940042452123508,-9.89084008130821,-0.039385142857143014,3.5469268274285843,0.10081142857142857,-0.03482285714285716,1.5030000000000001,5.0,6.5,1.5,5000
si5000,t2,1,0.03328571428571437,-0.4962367142857156,-0.0025790209790210387,0.10720826853147081,-1.0161704037778438,-0.0016258734589755673,0.0702392299455659,-0.6600671607744403,-0.03848685714285723,1.0707306148571456,0.09945714285714283,-0.026851428571428613,1.5,5.0,6.504000000000001,1.5,5000
si5000,t2,2,0.02558176824333282,-0.7515620418594026,-0.002937542457542416,0.20612407222491563,-3.517618142557204,-0.0018078207506778466,0.13246094294276783,-2.3310348880790492,-0.04297142857142876,1.8185730285714368,0.09777714285714284,-0.021457142857142925,1.5009999999999977,6.0000000000000036,5.5,1.5,5000
si5000,t2,3,0.024600571428571534,-1.0830029794285763,-0.002887523904666796,0.28725132019980393,-7.046050397369084,-0.0007954445554445525,0.07833832782075051,-1.8297361867905344,-0.05127600000000036,2.923768721142878,0.09930285714285714,-0.021802857142857145,1.5,5.5,6.0,1.5,5000
si5000,t2,4,0.0197851428571433,-1.1611387062857408,-0.0029357210193978528,0.3778382244542552,-12.059745106297994,-0.0008675016155319436,0.11145267160422118,-3.4813772696999563,-0.04859085714285629,3.479631778285652,0.09820571428571429,-0.0191257142857143,1.5,6.000999999999998,5.503,1.5,5000
si5000,t2,5,0.016432000000000262,-1.200595204571448,-0.002575108169289788,0.40780213635040846,-16.04751651627392,-0.001757322677322659,0.2822507595604365,-11.24008930959959,-0.029550285714285755,2.5501164291428613,0.09774285714285713,-0.014637142857142862,1.5,6.509,5.5,1.5,5000
si5000,t2,6,0.026872571428572037,-2.356048702285768,-0.0025049179392046105,0.47026584641662283,-21.972115841287216,-0.0016002625945489854,0.3033205914315622,-14.274540583004756,-0.03652057142857161,3.690307198285734,0.0999142857142857,-0.01471142857142859,1.5,5.5,6.0,1.5,5000
si5000,t3,1,0.027272571428571438,-0.09700547942857143,-0.0005595433138290253,0.02312359213358066,-0.06416153517272428,-0.0019250726700675,0.04103666643165452,-0.12218146308663555,-0.03178685714285717,0.5288417960000004,0.09765714285714285,-0.0394714285714286,1.5,6.0,6.002000000000001,1.5,5000
si5000,t3,2,0.020323428571428586,-0.3537709108571431,-0.0019795122363717916,0.09650901035896899,-1.0810018871931526,-0.0016336833356969975,0.08255131245762333,-0.9491190810096688,-0.029819999999999732,0.9378746228571341,0.09599999999999999,-0.005691428571428584,1.5,6.004000000000001,5.500999999999998,1.5,5000
si5000,t3,3,0.016841714285714224,-0.5286174982857121,-0.0014836934494078854,0.11682948119310392,-2.209507598228132,-0.0012925189096619112,0.10358873227345297,-1.9861114974098846,-0.03057600000000009,1.4150206354285748,0.09030857142857142,0.004277142857142849,1.5000000000000036,6.0,5.5,1.5,5000
si5000,t3,4,0.01198171428571441,-0.5401071725714345,-0.001353029827315425,0.14560832753531,-3.832462119523211,-0.0016544255744258304,0.18270997226776156,-4.95903998097954,-0.023479999999999702,1.4362258628571245,0.08545142857142855,0.012879999999999992,1.5,6.5,5.0,1.5,5000
si5000,t3,5,0.011194285714285707,-0.6585110057142853,-0.00108034715417371,0.14839521839048603,-5.011727925881531,-0.001613811535001752,0.2254192410249124,-7.786798100289769,-0.020954285714285988,1.594508605714306,0.08415428571428571,0.019988571428571432,1.5,6.500999999999998,5.003,1.5,5000
