time_s,s1_flow_ml_min,s1_temp_c,s2_flow_ml_min,s2_temp_c,s3_flow_ml_min,s3_temp_c,s4_flow_ml_min,s4_temp_c
41.5,-0.014,34,-0.012,34,-0.016,34,-0.014,34
42,-0.014,34,-0.012,33.9,-0.011,34,-0.013,33.9
42.5,-0.014,34,-0.015,33.9,-0.011,34,-0.014,34
43,-0.014,33.9,-0.014,33.9,-0.014,33.9,-0.013,34
43.5,-0.015,33.9,-0.013,33.9,-0.014,33.9,-0.015,33.9
44,-0.015,33.9,-0.014,33.9,-0.013,33.9,-0.014,33.9
44.5,-0.015,33.9,-0.015,33.9,-0.014,33.9,-0.016,33.9
45,-0.015,33.9,-0.014,33.9,-0.015,33.9,-0.016,33.9
45.5,-0.016,33.9,-0.015,33.9,-0.016,33.8,-0.015,33.9
46,-0.016,33.9,-0.016,33.9,-0.015,33.9,-0.014,33.9
46.5,-0.015,33.9,-0.014,33.9,-0.015,33.9,-0.014,33.9
47,-0.015,33.9,-0.015,33.9,-0.015,33.9,-0.014,33.9
47.5,-0.014,33.9,-0.014,33.9,-0.014,33.9,-0.014,33.9
48,-0.014,33.9,-0.013,33.9,-0.015,33.8,-0.013,33.9
48.5,-0.014,33.8,-0.014,33.9,-0.015,33.9,-0.012,33.9
49,-0.015,33.9,-0.016,33.9,-0.016,33.8,-0.015,33.9
49.5,-0.015,33.8,-0.015,33.8,-0.014,33.8,-0.012,33.8
50,-0.016,33.8,-0.015,33.8,-0.015,33.8,-0.013,33.8
50.5,-0.015,33.8,-0.015,33.8,-0.015,33.8,-0.014,33.8
51,-0.015,33.8,-0.016,33.8,-0.015,33.8,-0.013,33.8
51.5,-0.015,33.8,-0.015,33.8,-0.014,33.8,-0.016,33.8
52,-0.015,33.8,-0.014,33.8,-0.014,33.8,-0.013,33.7
52.5,-0.015,33.8,-0.015,33.8,-0.014,33.8,-0.013,33.8
53,-0.015,33.8,-0.015,33.8,-0.016,33.8,-0.013,33.8
53.5,-0.015,33.8,-0.015,33.8,-0.016,33.8,-0.014,33.8
54,-0.016,33.8,-0.016,33.8,-0.015,33.8,-0.014,33.8
54.5,-0.016,33.7,-0.015,33.7,-0.015,33.8,-0.014,33.8
55,-0.016,33.8,-0.015,33.7,-0.015,33.8,-0.014,33.8
55.5,-0.016,33.8,-0.016,33.8,-0.016,33.8,-0.015,33.8
56,-0.015,33.8,-0.014,33.8,-0.015,33.8,-0.015,33.8
56.5,-0.015,33.8,-0.013,33.8,-0.014,33.7,-0.013,33.8
57,-0.015,33.8,-0.016,33.8,-0.012,33.7,-0.015,33.8
57.5,-0.015,33.7,-0.014,33.7,-0.015,33.7,-0.016,33.8
58,-0.016,33.7,-0.015,33.7,-0.015,33.7,-0.016,33.8
58.5,-0.016,33.7,-0.016,33.7,-0.014,33.7,-0.016,33.7
59,-0.016,33.7,-0.016,33.8,-0.015,33.7,-0.016,33.7
59.5,-0.016,33.7,-0.016,33.7,-0.014,33.7,-0.016,33.6
60,-0.016,33.7,-0.015,33.7,-0.015,33.7,-0.017,33.7
60.5,-0.015,33.7,-0.015,33.7,-0.017,33.7,-0.014,33.7
61,-0.015,33.7,-0.016,33.7,-0.016,33.7,-0.016,33.7
61.5,-0.015,33.7,-0.014,33.7,-0.016,33.7,-0.015,33.7
62,-0.016,33.7,-0.014,33.7,-0.016,33.7,-0.015,33.7
62.5,-0.016,33.7,-0.016,33.7,-0.016,33.7,-0.016,33.7
63,-0.016,33.7,-0.016,33.7,-0.016,33.7,-0.017,33.7
63.5,-0.016,33.7,-0.016,33.7,-0.016,33.7,-0.016,33.7
64,-0.016,33.7,-0.016,33.7,-0.016,33.7,-0.016,33.7
64.5,-0.016,33.7,-0.015,33.7,-0.017,33.6,-0.014,33.7
65,-0.016,33.7,-0.014,33.7,-0.018,33.7,-0.016,33.7
65.5,-0.016,33.7,-0.015,33.7,-0.016,33.7,-0.014,33.7
66,-0.015,33.7,-0.015,33.7,-0.016,33.7,-0.015,33.7
66.5,-0.015,33.7,-0.015,33.7,-0.016,33.7,-0.014,33.8
67,-0.016,33.7,-0.014,33.7,-0.015,33.7,-0.014,33.7
67.5,-0.015,33.7,-0.015,33.7,-0.014,33.7,-0.015,33.7
68,-0.016,33.7,-0.016,33.7,-0.015,33.7,-0.014,33.7
68.5,-0.016,33.7,-0.015,33.7,-0.014,33.7,-0.014,33.7
69,-0.016,33.7,-0.015,33.7,-0.014,33.7,-0.015,33.7
69.5,-0.016,33.7,-0.015,33.6,-0.014,33.7,-0.016,33.7
70,-0.015,33.7,-0.015,33.7,-0.014,33.7,-0.016,33.7
70.5,-0.016,33.7,-0.016,33.7,-0.014,33.7,-0.016,33.7
71,-0.016,33.6,-0.015,33.6,-0.015,33.7,-0.015,33.6
71.5,-0.015,33.7,-0.015,33.7,-0.014,33.7,-0.018,33.6
72,-0.016,33.7,-0.015,33.6,-0.014,33.7,-0.016,33.6
72.5,-0.016,33.6,-0.016,33.6,-0.014,33.7,-0.014,33.6
73,-0.016,33.7,-0.016,33.6,-0.015,33.7,-0.016,33.6
73.5,-0.016,33.6,-0.015,33.6,-0.014,33.7,-0.016,33.6
74,-0.016,33.6,-0.015,33.6,-0.015,33.7,-0.016,33.6
74.5,-0.016,33.6,-0.015,33.6,-0.013,33.6,-0.014,33.6
75,-0.016,33.6,-0.015,33.6,-0.017,33.6,-0.014,33.6
75.5,-0.016,33.6,-0.016,33.6,-0.016,33.6,-0.014,33.6
76,-0.015,33.6,-0.016,33.6,-0.014,33.6,-0.014,33.7
76.5,-0.015,33.6,-0.015,33.6,-0.014,33.6,-0.016,33.6
77,-0.015,33.6,-0.015,33.6,-0.014,33.7,-0.014,33.6
77.5,-0.015,33.6,-0.015,33.6,-0.012,33.6,-0.014,33.6
78,-0.016,33.6,-0.015,33.6,-0.012,33.6,-0.015,33.6
78.5,-0.016,33.6,-0.017,33.6,-0.014,33.6,-0.014,33.6
79,-0.015,33.6,-0.014,33.6,-0.013,33.6,-0.016,33.6
79.5,-0.015,33.6,-0.015,33.6,-0.01,33.6,-0.017,33.6
80,-0.016,33.6,-0.015,33.6,-0.015,33.6,-0.015,33.6
80.5,-0.016,33.6,-0.015,33.6,-0.014,33.6,-0.015,33.6
81,-0.016,33.6,-0.015,33.6,-0.015,33.6,-0.016,33.6
81.5,-0.016,33.6,-0.015,33.6,-0.013,33.6,-0.015,33.6
82,-0.016,33.6,-0.016,33.6,-0.017,33.6,-0.017,33.6
82.5,-0.016,33.6,-0.017,33.6,-0.016,33.5,-0.016,33.6
83,-0.016,33.6,-0.016,33.6,-0.015,33.6,-0.016,33.5
83.5,-0.016,33.6,-0.017,33.6,-0.015,33.5,-0.016,33.6
84,-0.016,33.6,-0.015,33.6,-0.017,33.6,-0.016,33.6
84.5,-0.016,33.6,-0.015,33.6,-0.017,33.6,-0.015,33.6
85,-0.016,33.6,-0.015,33.6,-0.016,33.6,-0.016,33.5
85.5,-0.016,33.6,-0.014,33.6,-0.016,33.6,-0.014,33.6
86,-0.016,33.6,-0.014,33.6,-0.015,33.6,-0.014,33.6
86.5,-0.016,33.6,-0.016,33.6,-0.015,33.6,-0.017,33.6
87,-0.016,33.6,-0.014,33.6,-0.016,33.6,-0.017,33.6
87.5,-0.016,33.6,-0.015,33.6,-0.015,33.6,-0.017,33.6
