time_s,s1_flow_ml_min,s1_temp_c
633.5,0.06,30.5
634,0.062,30.5
634.5,0.066,30.5
635,0.064,30.5
635.5,0.057,30.5
636,0.055,30.5
636.5,0.049,30.5
637,0.044,30.5
637.5,0.036,30.5
638,0.042,30.6
638.5,0.049,30.6
639,0.053,30.6
639.5,0.059,30.6
640,0.057,30.6
640.5,0.06,30.6
641,0.06,30.6
641.5,0.052,30.6
642,0.052,30.6
642.5,0.046,30.6
643,0.048,30.6
643.5,0.045,30.6
644,0.044,30.6
644.5,0.041,30.6
645,0.039,30.7
645.5,0.042,30.6
646,0.037,30.6
646.5,0.031,30.7
647,0.024,30.7
647.5,0.023,30.7
648,0.029,30.8
648.5,0.03,30.8
649,0.032,30.8
649.5,0.031,30.8
650,0.035,30.8
650.5,0.037,30.8
651,0.034,30.8
651.5,0.034,30.8
652,0.029,30.8
652.5,0.028,30.8
653,0.031,30.9
653.5,0.026,30.8
654,0.031,30.9
654.5,0.032,30.9
655,0.031,30.9
655.5,0.028,30.9
656,0.02,30.9
656.5,0.014,30.9
657,0.009,30.9
657.5,0.018,31
658,0.018,31
658.5,0.011,31
659,-0.013,31
659.5,-0.071,31.1
660,-0.157,31.1
660.5,-0.227,31.1
661,-0.231,31
661.5,-0.166,30.9
662,-0.102,30.9
662.5,-0.064,30.9
663,-0.046,31
663.5,-0.03,31.1
664,-0.012,31.1
664.5,-0.006,31.2
665,-0.013,31.2
665.5,-0.021,31.3
666,-0.029,31.3
666.5,-0.032,31.3
667,-0.029,31.4
667.5,-0.025,31.4
668,-0.026,31.4
668.5,-0.036,31.4
669,-0.041,31.5
669.5,-0.044,31.5
670,-0.05,31.5
670.5,-0.049,31.5
671,-0.047,31.5
671.5,-0.038,31.5
672,-0.032,31.5
672.5,-0.032,31.5
673,-0.027,31.6
673.5,-0.017,31.6
674,-0.009,31.6
674.5,0,31.7
675,0.007,31.6
675.5,0.011,31.7
676,0.009,31.7
676.5,0.006,31.7
677,0.009,31.7
677.5,0.017,31.7
678,0.026,31.7
678.5,0.032,31.7
679,0.042,31.7
679.5,0.049,31.6
680,0.052,31.6
680.5,0.059,31.5
681,0.06,31.5
681.5,0.06,31.4
682,0.057,31.4
682.5,0.06,31.3
683,0.068,31.3
683.5,0.066,31.2
684,0.07,31.2
684.5,0.064,31.2
685,0.06,31.1
685.5,0.054,31.1
686,0.047,31.1
686.5,0.048,31.1
687,0.06,31.1
687.5,0.072,31
688,0.079,31
688.5,0.082,31
689,0.083,30.9
689.5,0.076,30.9
690,0.078,30.9
690.5,0.072,30.8
691,0.069,30.8
691.5,0.067,30.8
692,0.064,30.7
692.5,0.074,30.8
693,0.072,30.7
693.5,0.072,30.7
694,0.068,30.7
694.5,0.061,30.7
695,0.055,30.7
695.5,0.048,30.7
696,0.054,30.7
696.5,0.067,30.7
697,0.076,30.7
697.5,0.08,30.7
698,0.076,30.7
698.5,0.08,30.6
699,0.079,30.6
699.5,0.079,30.6
700,0.078,30.6
700.5,0.071,30.6
701,0.068,30.5
701.5,0.067,30.6
702,0.073,30.5
702.5,0.07,30.5
703,0.069,30.5
703.5,0.067,30.5
704,0.058,30.5
704.5,0.056,30.5
705,0.045,30.6
705.5,0.042,30.6
706,0.06,30.6
706.5,0.07,30.6
707,0.075,30.6
707.5,0.073,30.6
708,0.075,30.6
708.5,0.074,30.5
709,0.072,30.6
709.5,0.072,30.5
710,0.066,30.5
710.5,0.068,30.5
711,0.067,30.5
711.5,0.066,30.5
712,0.063,30.5
712.5,0.061,30.5
713,0.063,30.5
713.5,0.057,30.5
714,0.052,30.5
714.5,0.044,30.5
715,0.041,30.6
715.5,0.053,30.6
716,0.059,30.6
716.5,0.063,30.6
717,0.064,30.6
717.5,0.065,30.6
718,0.064,30.6
718.5,0.06,30.6
719,0.06,30.5
719.5,0.054,30.6
720,0.053,30.6
720.5,0.051,30.5
721,0.044,30.6
721.5,0.047,30.6
722,0.04,30.6
722.5,0.041,30.6
723,0.039,30.6
723.5,0.034,30.7
724,0.029,30.7
724.5,0.024,30.7
725,0.032,30.8
725.5,0.034,30.8
726,0.036,30.8
726.5,0.037,30.8
727,0.035,30.8
727.5,0.039,30.8
728,0.038,30.8
728.5,0.038,30.8
729,0.037,30.8
729.5,0.034,30.9
730,0.034,30.9
730.5,0.03,30.9
731,0.034,30.9
731.5,0.031,30.9
732,0.03,30.9
732.5,0.031,30.9
733,0.027,30.9
733.5,0.024,30.9
734,0.022,31
734.5,0.027,31
735,0.03,31
735.5,0.029,31
736,0.028,31
736.5,0.026,31
737,0.027,31
737.5,0.024,31
738,0.023,31.1
738.5,0.019,31.1
739,0.006,31.1
739.5,-0.018,31.1
740,-0.07,31.2
740.5,-0.134,31.2
741,-0.181,31.2
741.5,-0.161,31.2
742,-0.118,31.1
742.5,-0.081,31.2
743,-0.06,31.2
743.5,-0.046,31.2
744,-0.033,31.3
744.5,-0.028,31.3
745,-0.032,31.4
745.5,-0.034,31.4
746,-0.037,31.4
746.5,-0.037,31.5
747,-0.036,31.5
747.5,-0.037,31.5
748,-0.035,31.5
748.5,-0.033,31.6
749,-0.028,31.6
749.5,-0.026,31.6
750,-0.029,31.7
750.5,-0.033,31.7
751,-0.034,31.7
751.5,-0.033,31.7
752,-0.033,31.7
752.5,-0.037,31.7
753,-0.034,31.8
753.5,-0.026,31.8
754,-0.018,31.8
754.5,-0.017,31.8
755,-0.016,31.8
755.5,-0.012,31.8
756,-0.009,31.9
756.5,-0.002,31.9
757,0,31.9
757.5,0.004,31.9
758,0.012,31.9
758.5,0.021,31.9
759,0.025,31.9
759.5,0.025,31.9
760,0.044,31.9
760.5,0.054,31.9
761,0.059,31.8
761.5,0.057,31.7
762,0.053,31.7
762.5,0.048,31.7
763,0.041,31.6
763.5,0.048,31.6
764,0.054,31.6
764.5,0.062,31.5
765,0.07,31.5
765.5,0.067,31.4
766,0.073,31.4
766.5,0.073,31.3
767,0.076,31.3
767.5,0.075,31.3
768,0.068,31.2
768.5,0.068,31.2
769,0.066,31.1
769.5,0.063,31.1
770,0.063,31.1
770.5,0.068,31.1
771,0.066,31.1
771.5,0.058,31.1
772,0.056,31.1
772.5,0.049,31.1
773,0.05,31.1
773.5,0.056,31.1
774,0.059,31.1
774.5,0.067,31.1
775,0.068,31.1
775.5,0.075,31.1
776,0.079,31
776.5,0.082,31
777,0.082,31
777.5,0.074,30.9
778,0.078,30.9
778.5,0.076,30.9
779,0.075,30.9
779.5,0.083,30.9
780,0.083,30.9
780.5,0.08,30.8
781,0.072,30.8
781.5,0.066,30.8
782,0.059,30.8
782.5,0.055,30.8
783,0.059,30.9
783.5,0.057,30.9
784,0.066,30.9
784.5,0.069,30.9
785,0.078,30.9
785.5,0.083,30.9
786,0.078,30.8
786.5,0.077,30.8
787,0.07,30.8
787.5,0.064,30.8
788,0.059,30.8
788.5,0.058,30.8
789,0.068,30.8
789.5,0.071,30.8
790,0.076,30.8
790.5,0.069,30.8
791,0.06,30.8
791.5,0.049,30.8
792,0.039,30.8
792.5,0.036,30.9
793,0.041,30.9
793.5,0.059,30.9
794,0.07,30.9
794.5,0.075,30.9
795,0.081,30.9
795.5,0.078,30.8
796,0.076,30.8
796.5,0.065,30.8
797,0.052,30.8
797.5,0.049,30.8
798,0.038,30.9
798.5,0.046,30.9
799,0.059,30.9
799.5,0.066,30.9
800,0.063,30.9
800.5,0.05,30.9
801,0.044,30.9
801.5,0.035,30.9
802,0.033,30.9
802.5,0.039,31
803,0.047,31
803.5,0.051,31
804,0.048,31
804.5,0.056,31
805,0.052,31
805.5,0.043,31
806,0.04,31
806.5,0.037,31
807,0.039,31
807.5,0.035,31.1
808,0.033,31.1
808.5,0.036,31.1
809,0.039,31.1
809.5,0.04,31.1
810,0.033,31.1
810.5,0.029,31.1
811,0.023,31.2
811.5,0.019,31.2
812,0.027,31.2
812.5,0.03,31.2
813,0.032,31.3
813.5,0.031,31.2
814,0.037,31.3
814.5,0.039,31.3
815,0.034,31.3
815.5,0.03,31.3
816,0.025,31.3
816.5,0.02,31.3
817,0.017,31.3
817.5,0.015,31.3
818,0.015,31.4
818.5,0.009,31.4
819,-0.005,31.4
819.5,-0.044,31.5
820,-0.118,31.5
820.5,-0.219,31.5
821,-0.262,31.4
821.5,-0.222,31.3
822,-0.137,31.3
822.5,-0.086,31.3
823,-0.054,31.3
823.5,-0.037,31.4
824,-0.031,31.5
824.5,-0.036,31.5
825,-0.044,31.6
825.5,-0.042,31.6
826,-0.028,31.7
826.5,-0.022,31.7
827,-0.014,31.8
827.5,0.01,31.8
828,0.01,31.8
828.5,-0.005,31.9
829,-0.022,31.9
829.5,-0.035,31.9
830,-0.049,31.9
830.5,-0.045,32
831,-0.024,32
831.5,-0.014,32
832,-0.013,32
832.5,-0.011,32.1
833,-0.012,32.1
833.5,-0.012,32.1
834,-0.01,32.1
834.5,0,32.1
835,0.013,32.2
835.5,0.019,32.2
836,0.025,32.2
836.5,0.03,32.2
837,0.033,32.2
837.5,0.034,32.1
838,0.037,32.1
838.5,0.039,32.1
839,0.035,32.1
839.5,0.034,32.1
840,0.034,32
840.5,0.043,32
841,0.046,32
841.5,0.047,32
842,0.051,31.9
842.5,0.049,31.9
843,0.053,31.9
843.5,0.055,31.9
844,0.055,31.8
844.5,0.059,31.8
845,0.057,31.8
845.5,0.061,31.7
846,0.058,31.7
846.5,0.056,31.6
847,0.06,31.6
847.5,0.058,31.6
848,0.057,31.6
848.5,0.053,31.6
849,0.05,31.6
849.5,0.051,31.6
850,0.055,31.6
850.5,0.056,31.6
851,0.056,31.6
851.5,0.065,31.5
852,0.069,31.5
852.5,0.076,31.5
853,0.079,31.4
853.5,0.075,31.4
854,0.075,31.4
854.5,0.071,31.4
855,0.069,31.3
855.5,0.066,31.3
856,0.064,31.3
856.5,0.069,31.3
857,0.065,31.3
857.5,0.067,31.3
858,0.063,31.3
858.5,0.058,31.3
859,0.055,31.3
859.5,0.059,31.3
860,0.068,31.3
860.5,0.066,31.3
861,0.072,31.3
861.5,0.076,31.3
862,0.078,31.3
862.5,0.079,31.2
863,0.077,31.3
863.5,0.085,31.2
864,0.084,31.2
864.5,0.082,31.2
865,0.078,31.2
865.5,0.072,31.1
866,0.077,31.1
866.5,0.076,31.1
867,0.076,31.1
867.5,0.076,31.1
868,0.066,31.1
868.5,0.058,31.1
869,0.056,31.1
869.5,0.059,31.2
870,0.064,31.2
870.5,0.066,31.2
871,0.07,31.2
871.5,0.067,31.2
872,0.074,31.2
872.5,0.072,31.2
873,0.071,31.2
873.5,0.066,31.2
874,0.058,31.2
874.5,0.056,31.2
875,0.058,31.2
875.5,0.061,31.2
876,0.064,31.2
876.5,0.06,31.2
877,0.056,31.2
877.5,0.049,31.2
878,0.044,31.2
878.5,0.036,31.2
879,0.035,31.3
879.5,0.04,31.3
880,0.047,31.3
880.5,0.056,31.4
881,0.055,31.3
881.5,0.057,31.3
882,0.057,31.3
882.5,0.05,31.3
883,0.051,31.3
883.5,0.047,31.3
884,0.047,31.4
884.5,0.042,31.4
885,0.036,31.4
885.5,0.04,31.4
886,0.038,31.4
886.5,0.038,31.4
887,0.034,31.4
887.5,0.032,31.5
888,0.027,31.5
888.5,0.024,31.5
889,0.025,31.5
889.5,0.027,31.6
890,0.033,31.6
890.5,0.035,31.6
891,0.036,31.6
891.5,0.037,31.6
892,0.035,31.6
892.5,0.035,31.6
893,0.031,31.6
893.5,0.03,31.6
894,0.026,31.7
894.5,0.023,31.7
895,0.028,31.7
895.5,0.023,31.7
896,0.023,31.7
896.5,0.023,31.7
897,0.018,31.8
897.5,0.014,31.8
898,0.01,31.8
898.5,0.014,31.8
899,0.011,31.8
899.5,0.004,31.9
900,-0.019,31.9
900.5,-0.065,31.9
901,-0.145,32
901.5,-0.203,32
902,-0.2,31.9
902.5,-0.15,31.8
903,-0.097,31.8
903.5,-0.066,31.9
904,-0.052,31.9
904.5,-0.049,31.9
905,-0.037,32
905.5,-0.03,32.1
906,-0.028,32.1
906.5,-0.028,32.1
907,-0.029,32.2
907.5,-0.031,32.2
908,-0.035,32.3
908.5,-0.039,32.3
909,-0.037,32.3
909.5,-0.04,32.3
910,-0.04,32.4
910.5,-0.041,32.4
911,-0.042,32.4
911.5,-0.042,32.4
912,-0.035,32.4
912.5,-0.026,32.5
913,-0.017,32.5
913.5,-0.017,32.5
914,-0.016,32.5
914.5,-0.012,32.5
915,-0.009,32.6
915.5,0,32.6
916,0.008,32.6
916.5,0.016,32.6
917,0.019,32.6
917.5,0.018,32.6
918,0.017,32.6
918.5,0.018,32.6
919,0.024,32.6
919.5,0.029,32.6
920,0.038,32.6
920.5,0.046,32.6
921,0.051,32.5
921.5,0.057,32.5
922,0.058,32.5
922.5,0.059,32.4
923,0.059,32.3
923.5,0.058,32.3
924,0.063,32.3
924.5,0.06,32.2
925,0.064,32.2
925.5,0.061,32.2
926,0.059,32.1
926.5,0.053,32.1
927,0.044,32.1
927.5,0.046,32.1
928,0.057,32.1
928.5,0.065,32
929,0.068,32
929.5,0.071,32
930,0.076,31.9
930.5,0.073,31.9
931,0.075,31.9
931.5,0.071,31.9
932,0.067,31.8
932.5,0.068,31.8
933,0.061,31.8
933.5,0.069,31.8
934,0.067,31.8
934.5,0.067,31.8
935,0.063,31.8
935.5,0.058,31.8
936,0.053,31.8
936.5,0.044,31.8
937,0.044,31.8
937.5,0.058,31.8
938,0.065,31.8
938.5,0.07,31.8
939,0.068,31.8
939.5,0.077,31.7
940,0.076,31.7
940.5,0.076,31.7
941,0.076,31.7
941.5,0.068,31.7
942,0.067,31.7
942.5,0.071,31.7
943,0.079,31.6
943.5,0.074,31.6
944,0.072,31.6
944.5,0.069,31.6
945,0.06,31.6
945.5,0.06,31.6
946,0.055,31.6
946.5,0.059,31.7
947,0.068,31.7
947.5,0.069,31.6
948,0.075,31.6
948.5,0.075,31.6
949,0.078,31.6
949.5,0.077,31.6
950,0.073,31.6
950.5,0.072,31.6
951,0.067,31.5
951.5,0.069,31.6
952,0.068,31.6
952.5,0.068,31.6
953,0.063,31.5
953.5,0.06,31.5
954,0.065,31.6
954.5,0.059,31.6
955,0.054,31.6
955.5,0.046,31.6
956,0.04,31.6
956.5,0.05,31.7
957,0.056,31.7
957.5,0.062,31.7
958,0.063,31.6
958.5,0.062,31.7
959,0.063,31.7
959.5,0.057,31.7
960,0.056,31.6
960.5,0.048,31.6
961,0.049,31.7
961.5,0.049,31.7
962,0.044,31.7
962.5,0.046,31.7
963,0.045,31.7
963.5,0.047,31.7
964,0.043,31.7
964.5,0.039,31.7
965,0.035,31.8
965.5,0.028,31.8
966,0.033,31.8
966.5,0.039,31.8
967,0.041,31.8
967.5,0.043,31.9
968,0.043,31.9
968.5,0.047,31.9
969,0.046,31.8
969.5,0.046,31.8
970,0.04,31.9
970.5,0.037,31.9
971,0.034,31.9
971.5,0.03,31.9
972,0.036,31.9
972.5,0.039,31.9
973,0.04,31.9
973.5,0.036,31.9
974,0.03,32
974.5,0.025,32
975,0.018,32
975.5,0.021,32
976,0.025,32.1
976.5,0.027,32.1
977,0.031,32.1
977.5,0.031,32.1
978,0.033,32.1
978.5,0.026,32.1
979,0.013,32.1
979.5,-0.028,32.1
980,-0.115,32.2
980.5,-0.192,32.2
981,-0.207,32.2
981.5,-0.178,32.1
982,-0.129,32.1
982.5,-0.088,32.1
983,-0.061,32.2
983.5,-0.062,32.2
984,-0.083,32.3
984.5,-0.073,32.3
985,-0.053,32.3
985.5,-0.04,32.4
986,-0.031,32.4
986.5,-0.023,32.4
987,-0.023,32.5
987.5,-0.021,32.5
988,-0.024,32.6
988.5,-0.034,32.6
989,-0.044,32.6
989.5,-0.039,32.7
990,-0.022,32.7
990.5,-0.018,32.7
991,-0.016,32.7
991.5,0.004,32.7
992,0.006,32.8
992.5,-0.003,32.8
993,-0.022,32.8
993.5,-0.046,32.9
994,-0.053,32.9
994.5,-0.037,32.9
995,-0.015,32.9
995.5,-0.007,32.9
996,-0.003,32.9
996.5,-0.001,33
997,0.003,33
997.5,0.015,33
998,0.021,33
998.5,0.024,33
999,0.026,33
999.5,0.03,33
1000,0.037,32.9
1000.5,0.038,32.9
1001,0.038,32.9
1001.5,0.045,32.9
1002,0.056,32.9
1002.5,0.059,32.8
1003,0.052,32.7
1003.5,0.05,32.7
1004,0.05,32.7
1004.5,0.057,32.6
1005,0.057,32.6
1005.5,0.064,32.6
1006,0.068,32.5
1006.5,0.064,32.5
1007,0.074,32.4
1007.5,0.074,32.4
1008,0.075,32.4
1008.5,0.072,32.3
1009,0.069,32.3
1009.5,0.066,32.2
1010,0.059,32.2
1010.5,0.065,32.2
1011,0.071,32.2
1011.5,0.071,32.2
1012,0.067,32.2
1012.5,0.056,32.2
1013,0.054,32.1
1013.5,0.045,32.2
1014,0.049,32.2
1014.5,0.055,32.2
1015,0.053,32.2
1015.5,0.062,32.2
1016,0.068,32.2
1016.5,0.074,32.1
1017,0.077,32.1
1017.5,0.078,32.1
1018,0.076,32.1
1018.5,0.067,32
1019,0.071,32
1019.5,0.068,32
1020,0.07,32
1020.5,0.081,32
1021,0.076,32
1021.5,0.075,31.9
1022,0.068,31.9
1022.5,0.064,31.9
1023,0.059,31.9
1023.5,0.059,31.9
1024,0.059,31.9
1024.5,0.059,31.9
1025,0.068,32
1025.5,0.073,31.9
1026,0.078,31.9
1026.5,0.08,31.9
1027,0.074,31.9
1027.5,0.079,31.9
1028,0.073,31.9
1028.5,0.073,31.9
1029,0.068,31.8
1029.5,0.068,31.8
1030,0.078,31.8
1030.5,0.073,31.8
1031,0.07,31.8
1031.5,0.064,31.8
1032,0.058,31.8
1032.5,0.053,31.9
1033,0.041,31.8
1033.5,0.037,31.9
1034,0.045,31.9
1034.5,0.063,31.9
1035,0.069,31.9
1035.5,0.064,31.9
1036,0.071,31.9
1036.5,0.067,31.9
1037,0.066,31.9
1037.5,0.061,31.9
1038,0.055,31.9
1038.5,0.054,31.9
1039,0.05,31.9
1039.5,0.06,31.9
1040,0.056,31.9
1040.5,0.055,31.9
1041,0.05,31.9
1041.5,0.046,31.9
1042,0.041,31.9
1042.5,0.036,32
1043,0.034,32
1043.5,0.036,32
1044,0.041,32
1044.5,0.05,32
1045,0.048,32
1045.5,0.052,32
1046,0.051,32
1046.5,0.049,32
1047,0.046,32
1047.5,0.041,32
1048,0.042,32.1
1048.5,0.041,32.1
1049,0.04,32.1
1049.5,0.041,32.1
1050,0.041,32.1
1050.5,0.041,32.1
1051,0.036,32.1
1051.5,0.034,32.1
1052,0.028,32.1
1052.5,0.025,32.1
1053,0.028,32.2
1053.5,0.029,32.2
1054,0.03,32.2
1054.5,0.03,32.2
1055,0.032,32.2
1055.5,0.031,32.2
1056,0.029,32.2
1056.5,0.029,32.3
1057,0.026,32.3
1057.5,0.023,32.3
1058,0.02,32.3
1058.5,0.013,32.3
1059,0.012,32.3
1059.5,0.008,32.4
1060,0.003,32.4
